0.0318728,0.5
0.0319023,0.5
0.0319243,0.5
0.0319426,0.5
0.0319612,0.5
0.0319802,0.5
0.0319947,0.5
0.0320109,0.5
0.0320296,0.5
0.0320497,0.5
0.131888,0.5
0.131904,0.5
0.131916,0.5
0.131928,0.5
0.131939,0.5
0.13195,0.5
0.131967,0.5
0.131983,0.5
0.131994,0.5
0.132005,0.5
0.231889,0.5
0.231903,0.5
0.23192,0.5
0.231932,0.5
0.231941,0.5
0.231953,0.5
0.231963,0.5
0.231975,0.5
0.231985,0.5
0.231996,0.5
0.331919,0.5
0.331939,0.5
0.33197,0.5
0.332001,0.5
0.33202,0.5
0.332038,0.5
0.332057,0.5
0.332076,0.5
0.332094,0.5
0.332113,0.5
0.431868,0.5
0.431876,0.5
0.431883,0.5
0.43189,0.5
0.431896,0.5
0.431903,0.5
0.431909,0.5
0.431915,0.5
0.431922,0.5
0.431928,0.5
0.531905,0.5
0.531924,0.5
0.531947,0.5
0.531968,0.5
0.531989,0.5
0.532009,0.5
0.53203,0.5
0.532052,0.5
0.532067,0.5
0.532083,0.5
0.631923,0.5
0.631942,0.5
0.631973,0.5
0.632003,0.5
0.632051,0.5
0.632081,0.5
0.632098,0.5
0.632117,0.5
0.632134,0.5
0.632152,0.5
0.731903,0.5
0.731911,0.5
0.731918,0.5
0.731925,0.5
0.731931,0.5
0.731938,0.5
0.731944,0.5
0.73195,0.5
0.731956,0.5
0.731963,0.5
0.831885,0.5
0.831904,0.5
0.831923,0.5
0.831941,0.5
0.831959,0.5
0.831976,0.5
0.831993,0.5
0.832008,0.5
0.832025,0.5
0.832044,0.5
0.931918,0.5
0.931938,0.5
0.931954,0.5
0.931979,0.5
0.932026,0.5
0.932044,0.5
0.932061,0.5
0.932079,0.5
0.932097,0.5
0.932114,0.5
1.03191,0.5
1.03193,0.5
1.03195,0.5
1.03197,0.5
1.03198,0.5
1.032,0.5
1.03202,0.5
1.03203,0.5
1.03204,0.5
1.03206,0.5
1.13191,0.5
1.13194,0.5
1.13196,0.5
1.13198,0.5
1.13201,0.5
1.13202,0.5
1.13205,0.5
1.13207,0.5
1.13208,0.5
1.13211,0.5
1.23186,0.5
1.23187,0.5
1.23187,0.5
1.23188,0.5
1.23189,0.5
1.23189,0.5
1.2319,0.5
1.23191,0.5
1.23193,0.5
1.23195,0.5
1.33195,0.5
1.33198,0.5
1.33199,0.5
1.33201,0.5
1.33203,0.5
1.33205,0.5
1.33206,0.5
1.33208,0.5
1.3321,0.5
1.33212,0.5
1.43185,0.5
1.43185,0.5
1.43186,0.5
1.43187,0.5
1.43187,0.5
1.43188,0.5
1.43189,0.5
1.43189,0.5
1.4319,0.5
1.43191,0.5
1.53187,0.5
1.53188,0.5
1.53189,0.5
1.53189,0.5
1.5319,0.5
1.53191,0.5
1.53191,0.5
1.53192,0.5
1.53194,0.5
1.53195,0.5
1.632,0.5
1.63208,0.5
1.63214,0.5
1.63217,0.5
1.63219,0.5
1.63224,0.5
1.63227,0.5
1.63233,0.5
1.63237,0.5
1.6324,0.5
1.73206,0.5
1.73209,0.5
1.73215,0.5
1.73219,0.5
1.73224,0.5
1.73229,0.5
1.73233,0.5
1.73238,0.5
1.73244,0.5
1.73247,0.5
1.83186,0.5
1.83186,0.5
1.83187,0.5
1.83188,0.5
1.83188,0.5
1.83189,0.5
1.83191,0.5
1.83192,0.5
1.83192,0.5
1.83193,0.5
1.93185,0.5
1.93186,0.5
1.93186,0.5
1.93187,0.5
1.93188,0.5
1.93188,0.5
1.93189,0.5
1.9319,0.5
1.9319,0.5
1.93191,0.5
2.03188,0.5
2.03189,0.5
2.03191,0.5
2.03192,0.5
2.03193,0.5
2.03193,0.5
2.03194,0.5
2.03194,0.5
2.03195,0.5
2.03196,0.5
2.1319,0.5
2.13192,0.5
2.13194,0.5
2.13196,0.5
2.13197,0.5
2.13198,0.5
2.13199,0.5
2.13202,0.5
2.13205,0.5
2.13206,0.5
2.23186,0.5
2.23187,0.5
2.23187,0.5
2.23188,0.5
2.23189,0.5
2.23189,0.5
2.2319,0.5
2.23191,0.5
2.23191,0.5
2.23192,0.5
2.33188,0.5
2.3319,0.5
2.33192,0.5
2.33194,0.5
2.33196,0.5
2.33197,0.5
2.33199,0.5
2.33201,0.5
2.33203,0.5
2.33204,0.5
2.43222,0.5
2.43232,0.5
2.43238,0.5
2.43245,0.5
2.43248,0.5
2.43251,0.5
2.43253,0.5
2.43256,0.5
2.43258,0.5
2.43261,0.5
2.53187,0.5
2.53189,0.5
2.53189,0.5
2.5319,0.5
2.53191,0.5
2.53191,0.5
2.53196,0.5
2.532,0.5
2.53201,0.5
2.53203,0.5
2.63196,0.5
2.63198,0.5
2.632,0.5
2.63202,0.5
2.63203,0.5
2.63205,0.5
2.63206,0.5
2.63208,0.5
2.6321,0.5
2.63212,0.5
2.73203,0.5
2.73206,0.5
2.73209,0.5
2.73212,0.5
2.73215,0.5
2.7322,0.5
2.73223,0.5
2.73226,0.5
2.73228,0.5
2.73231,0.5
2.83206,0.5
2.83211,0.5
2.83216,0.5
2.83221,0.5
2.83226,0.5
2.8323,0.5
2.83234,0.5
2.83239,0.5
2.83244,0.5
2.83248,0.5
2.932,0.5
2.93202,0.5
2.93204,0.5
2.93206,0.5
2.93208,0.5
2.9321,0.5
2.93211,0.5
2.93213,0.5
2.93215,0.5
2.93217,0.5
3.03186,0.5
3.03187,0.5
3.03188,0.5
3.03189,0.5
3.0319,0.5
3.0319,0.5
3.03191,0.5
3.03192,0.5
3.03193,0.5
3.03194,0.5
3.13194,0.5
3.13195,0.5
3.13196,0.5
3.13198,0.5
3.13206,0.5
3.13207,0.5
3.13209,0.5
3.13218,0.5
3.13221,0.5
3.13223,0.5
3.23194,0.5
3.23195,0.5
3.23198,0.5
3.23199,0.5
3.232,0.5
3.23203,0.5
3.23207,0.5
3.23208,0.5
3.23209,0.5
3.23211,0.5
3.33193,0.5
3.33196,0.5
3.33198,0.5
3.33201,0.5
3.33203,0.5
3.33204,0.5
3.33206,0.5
3.33208,0.5
3.33215,0.5
3.33216,0.5
3.43193,0.5
3.43195,0.5
3.43196,0.5
3.43198,0.5
3.43199,0.5
3.432,0.5
3.43202,0.5
3.43203,0.5
3.43204,0.5
3.43206,0.5
3.53199,0.5
3.53201,0.5
3.53202,0.5
3.53203,0.5
3.53205,0.5
3.53206,0.5
3.53207,0.5
3.53209,0.5
3.5321,0.5
3.53211,0.5
3.63199,0.5
3.63203,0.5
3.63205,0.5
3.63206,0.5
3.63208,0.5
3.63211,0.5
3.63212,0.5
3.63215,0.5
3.63217,0.5
3.63219,0.5
3.73196,0.5
3.73198,0.5
3.732,0.5
3.73201,0.5
3.73204,0.5
3.73206,0.5
3.73207,0.5
3.73209,0.5
3.73213,0.5
3.73215,0.5
3.83192,0.5
3.83194,0.5
3.83195,0.5
3.83196,0.5
3.83202,0.5
3.83203,0.5
3.83205,0.5
3.83206,0.5
3.83206,0.5
3.83213,0.5
3.93197,0.5
3.932,0.5
3.93201,0.5
3.93202,0.5
3.93204,0.5
3.93206,0.5
3.93208,0.5
3.9321,0.5
3.93213,0.5
3.93215,0.5
4.03201,0.5
4.03203,0.5
4.03204,0.5
4.03205,0.5
4.03207,0.5
4.03209,0.5
4.03211,0.5
4.03214,0.5
4.03215,0.5
4.03216,0.5
4.13199,0.5
4.132,0.5
4.13201,0.5
4.13202,0.5
4.13205,0.5
4.13206,0.5
4.13207,0.5
4.13208,0.5
4.13209,0.5
4.13213,0.5
4.232,0.5
4.23203,0.5
4.23205,0.5
4.2321,0.5
4.23219,0.5
4.23221,0.5
4.23222,0.5
4.23224,0.5
4.23225,0.5
4.23227,0.5
4.33238,0.5
4.33246,0.5
4.33252,0.5
4.33257,0.5
4.33263,0.5
4.33276,0.5
4.33281,0.5
4.33286,0.5
4.33296,0.5
4.33301,0.5
4.4321,0.5
4.43214,0.5
4.43217,0.5
4.43226,0.5
4.43232,0.5
4.43238,0.5
4.43243,0.5
4.43248,0.5
4.43255,0.5
4.43259,0.5
4.53206,0.5
4.53211,0.5
4.53214,0.5
4.53219,0.5
4.53221,0.5
4.53224,0.5
4.5323,0.5
4.53233,0.5
4.53237,0.5
4.53242,0.5
4.63201,0.5
4.63204,0.5
4.63206,0.5
4.63208,0.5
4.6321,0.5
4.63212,0.5
4.63214,0.5
4.63216,0.5
4.63218,0.5
4.6322,0.5
4.732,0.5
4.73202,0.5
4.73205,0.5
4.73206,0.5
4.7321,0.5
4.73212,0.5
4.73214,0.5
4.73216,0.5
4.7322,0.5
4.73222,0.5
4.83204,0.5
4.83209,0.5
4.83214,0.5
4.83217,0.5
4.83221,0.5
4.83224,0.5
4.83225,0.5
4.83226,0.5
4.83228,0.5
4.83233,0.5
4.93199,0.5
4.93201,0.5
4.93227,0.5
4.93229,0.5
4.93232,0.5
4.93234,0.5
4.93235,0.5
4.93238,0.5
4.9324,0.5
4.93242,0.5
5.032,0.5
5.03204,0.5
5.03206,0.5
5.03209,0.5
5.03212,0.5
5.03215,0.5
5.0322,0.5
5.03224,0.5
5.03227,0.5
5.03232,0.5
5.13205,0.5
5.13207,0.5
5.13224,0.5
5.13242,0.5
5.13243,0.5
5.13246,0.5
5.1325,0.5
5.13252,0.5
5.13254,0.5
5.13259,0.5
5.23202,0.5
5.23208,0.5
5.23212,0.5
5.23217,0.5
5.23221,0.5
5.23224,0.5
5.23227,0.5
5.23229,0.5
5.23233,0.5
5.23235,0.5
5.33199,0.5
5.33202,0.5
5.33204,0.5
5.33207,0.5
5.33209,0.5
5.33211,0.5
5.33218,0.5
5.3322,0.5
5.33223,0.5
5.33224,0.5
5.43203,0.5
5.43209,0.5
5.43215,0.5
5.43218,0.5
5.4322,0.5
5.43222,0.5
5.43225,0.5
5.43228,0.5
5.43231,0.5
5.43234,0.5
5.53235,0.5
5.53241,0.5
5.53251,0.5
5.53259,0.5
5.53264,0.5
5.5327,0.5
5.53275,0.5
5.53281,0.5
5.53289,0.5
5.53303,0.5
5.63203,0.5
5.63206,0.5
5.63209,0.5
5.63214,0.5
5.63217,0.5
5.63221,0.5
5.63223,0.5
5.63226,0.5
5.6323,0.5
5.63233,0.5
5.732,0.5
5.73208,0.5
5.7321,0.5
5.73215,0.5
5.73216,0.5
5.7322,0.5
5.73222,0.5
5.7323,0.5
5.73235,0.5
5.73238,0.5
5.83205,0.5
5.83207,0.5
5.83218,0.5
5.83221,0.5
5.83225,0.5
5.83228,0.5
5.83232,0.5
5.83236,0.5
5.83242,0.5
5.83245,0.5
5.93194,0.5
5.93196,0.5
5.93197,0.5
5.93198,0.5
5.93199,0.5
5.932,0.5
5.93202,0.5
5.93203,0.5
5.93204,0.5
5.93205,0.5
6.0319,0.5
6.03193,0.5
6.03195,0.5
6.03197,0.5
6.03199,0.5
6.03201,0.5
6.03203,0.5
6.03204,0.5
6.03207,0.5
6.03209,0.5
6.13189,0.5
6.13191,0.5
6.13193,0.5
6.13195,0.5
6.13197,0.5
6.13198,0.5
6.132,0.5
6.13202,0.5
6.13204,0.5
6.13205,0.5
6.23189,0.5
6.23191,0.5
6.23193,0.5
6.23195,0.5
6.23196,0.5
6.23197,0.5
6.23199,0.5
6.23201,0.5
6.23202,0.5
6.23204,0.5
6.33196,0.5
6.33197,0.5
6.33197,0.5
6.33198,0.5
6.33199,0.5
6.33199,0.5
6.332,0.5
6.33201,0.5
6.33201,0.5
6.33202,0.5
6.43206,0.5
6.4321,0.5
